periodo,cuyo,gba,nacional,noreste,noroeste,pampeana,patagonia,var_im_gba,var_im_pampeana,var_im_noreste,var_im_noroeste,var_im_cuyo,var_im_patagonia,var_im_nacional,var_ia_gba,var_ia_pampeana,var_ia_noreste,var_ia_noroeste,var_ia_cuyo,var_ia_patagonia,var_ia_nacional
2018-09-01,181.2983,173.2611,177.8431,183.3163,177.6333,181.3792,190.5553,0.10637081896846223,0.10617712817147584,0.10634246613372222,0.0783574886265539,0.08976488988643028,0.11854353305525578,0.10404636119267696,0.5714152261060423,0.6052236818000392,0.6306102280783372,0.5512443432986756,0.581755634348412,0.6502009110275904,0.5879656375369104
2018-10-01,195.9404,185.6149,191.3913,196.3142,192.0253,196.1236,205.6491,0.07130163666281697,0.08129046770522752,0.07090422401063079,0.08102084462766834,0.08076247819201843,0.07920955229269411,0.0761806333785231,0.6697242837223947,0.7069960137169913,0.7107409857094182,0.6558315965201074,0.677280404176329,0.7549187434504936,0.6872808154327095
2018-11-01,200.6144,191.1071,196.5066,201.8416,197.2996,200.7638,210.2431,0.029589219399951183,0.023659569781505185,0.02815588480099751,0.0274666931909493,0.023854192397279927,0.02233902312239633,0.02672692018916223,0.6744245748381275,0.688870456767047,0.7061828350102832,0.6556091109872921,0.6677812121222197,0.733989453039303,0.6817053716914734
2018-12-01,208.5803,197.0384,201.2271,208.2355,203.0743,202.7961,215.4542,0.031036523499127,0.0101228408707148,0.03167781071890041,0.02926868579561237,0.039707518503158346,0.02478606907908021,0.02402209391440291,0.6772480106778167,0.6505872394455612,0.7089186736062214,0.6515315400305135,0.6683607807002176,0.6953564113439124,0.6681997889331674
2019-01-01,213.037,203.4532,206.205,210.2213,204.4993,207.2756,217.9837,0.03255609058944864,0.022088689082285118,0.009536318255052523,0.007017136092553278,0.021366830903973177,0.011740314182782319,0.024737721708457894,0.695887090455336,0.6569773112078572,0.6707806730449795,0.6302442026484185,0.6372298271447061,0.6780988643502037,0.673167410864614
2019-02-01,216.7725,208.7417,210.7001,218.0122,206.5831,210.7256,223.3591,0.02599369289841591,0.016644506155090166,0.03706046913419336,0.010189765930739059,0.01753451278416418,0.024659641982405223,0.021799180427244602,0.6647741320100744,0.6101964170414038,0.6857321583355178,0.5710852554591312,0.5870131011080486,0.658410960287372,0.6362946602612787
2019-03-01,224.8528,217.7008,219.4872,228.1952,216.2516,219.1139,231.4402,0.04291955081327781,0.03980674393618999,0.04670839521824921,0.046801989126893595,0.03727548466710484,0.03617985566739823,0.04170429914366447,0.7133821977331807,0.6437479276286671,0.6979580174397797,0.582864638077476,0.6312748161437971,0.6936912543432634,0.6747039339906897
2019-04-01,235.3221,226.1383,229.0584,235.3132,227.0772,230.0953,241.7669,0.03875732197584947,0.05011731341553416,0.031192593008091407,0.050060207647018684,0.04656068325589002,0.044619301227703634,0.04360709872830859,0.6905855342982716,0.6736552839780419,0.7045221267592063,0.6210201245119855,0.6525811342538135,0.7254607389665657,0.6802142497188743
2019-05-01,244.0554,232.7179,237.057,242.2933,237.6937,239.5937,249.5187,0.02909546945386965,0.04128028690720753,0.02966301932913229,0.046752822388157034,0.037112111442146656,0.03206311533961026,0.03491947904988413,0.705679027185421,0.7155191980667683,0.7266605760350271,0.6608940276804376,0.6771492186533623,0.7311277851203546,0.7063753425426653
2019-06-01,246.8822,237.3329,240.7657,246.2181,238.6925,242.6841,253.3135,0.01983087678257678,0.01289850275695903,0.016198549444000232,0.004202046583481112,0.011582616078152919,0.01520847936447245,0.015644760542823155,0.6332957582864678,0.6409193807506939,0.6790810877899816,0.5932206896919987,0.6252814329314056,0.6623856883635921,0.6359488462131699
2019-07-01,255.5007,237.3299,243.5064,248.6965,245.6305,247.1887,258.6165,-1.2640472517699841e-05,0.018561578611866247,0.01006587249272095,0.029066686217623205,0.03490936163076963,0.020934533690466495,0.011383265971855572,0.5655708831266839,0.5792080599513185,0.5731403536737487,0.558915368260718,0.5912503269683493,0.5966504583440344,0.5728040583091283
2019-08-01,262.9795,247.2147,253.1342,258.4518,251.6284,256.8896,273.0576,0.04165004072390377,0.03924491693997334,0.039225722919301154,0.024418384524723002,0.029271152681773493,0.05583982460515857,0.03953818051599467,0.5786066814769311,0.5666923218600541,0.5597969290712257,0.5275591315993002,0.5807419366860496,0.6028250729924007,0.5714519843807229
2019-09-01,276.0522,258.2652,265.0598,272.1464,263.1232,269.5423,286.2945,0.04470001177114469,0.04925345362365796,0.052987056000384,0.04568164801747332,0.04970995838078651,0.048476585160054375,0.04711176917224136,0.49061272264807276,0.48607061890227765,0.48457283940380647,0.4812718110849712,0.5226408631520538,0.5024221315282233,0.49041374110100433
2019-10-01,288.3889,264.6173,274.3506,283.1466,270.3085,282.47,297.0019,0.024595260995287083,0.04796167429008369,0.04042015621003969,0.027307740252474844,0.04468973621655592,0.03739995005143282,0.03505171285875863,0.4256253134850705,0.4402652205038049,0.4423133935293524,0.4076712808156009,0.47181949204962303,0.44421687233253127,0.43345387172771166
2019-11-01,301.5339,274.2968,286.9334,299.5421,286.0205,297.7914,310.2831,0.03657924103979604,0.05424080433320344,0.0579046331476345,0.05812617805211473,0.04558081118933499,0.044717559045918565,0.045863941977892564,0.43530407818443173,0.48329230668078615,0.48404540986595435,0.4496760256989878,0.5030521238754548,0.4758301223678685,0.4601718212009165
2019-12-01,318.6718,286.4677,301.1997,318.2231,301.0185,312.698,333.1471,0.04437127957745024,0.05005718768238432,0.06236519006844099,0.052436800858679744,0.056835732234418845,0.07368754534165745,0.04971990015801575,0.4538673679851237,0.5419330056149994,0.528188517327737,0.4823072146500076,0.5278135087541826,0.5462548420963715,0.49681479283853913
2020-01-01,328.1408,288.7529,305.6389,323.2063,306.1909,318.674,341.1621,0.007977164615766474,0.01911109121260779,0.01565945401198099,0.01718299705832038,0.029713956490659,0.02405844145123881,0.014738394493752693,0.4192595643617303,0.537440972309331,0.5374574317635747,0.4972711398034124,0.5402995723747519,0.5650807835631748,0.48220896680487835
2020-02-01,329.8704,292.7309,310.5997,329.0442,309.2736,325.6215,347.2977,0.013776485015388529,0.02180127653966135,0.01806245732214995,0.0100679020833081,0.005270908097987137,0.017984412688279328,0.016230918250262016,0.40235947105920866,0.5452394013826514,0.5092925992215114,0.49709051708489205,0.5217354599868527,0.5548849364095754,0.4741317161216345
2020-03-01,334.5845,299.2677,315.6444,340.9368,310.9536,328.6242,350.766,0.022330406526950064,0.009221442687291637,0.036142864697204846,0.005432083436801571,0.0142907638878782,0.009986533167366307,0.016241805771222584,0.3746743236588934,0.49978709703035706,0.4940577190054831,0.4379250835600754,0.48801571517010234,0.5155794023683009,0.4380993515795
