periodo,nivel_general,productos_alimenticios_y_bebidas,productos_del_tabaco,productos_textiles,papel_y_carton,edicion_e_impresion,refinacion_del_petroleo,sustancias_y_productos_quimicos,productos_de_caucho_y_plastico,productos_minerales_no_metalicos,industrias_metalicas_basicas,industria_automotriz,metalmecanica_excluida_industria_automotriz,var_im_nivel_general,var_im_productos_alimenticios_y_bebidas,var_im_productos_del_tabaco,var_im_productos_textiles,var_im_papel_y_carton,var_im_edicion_e_impresion,var_im_refinacion_del_petroleo,var_im_sustancias_y_productos_quimicos,var_im_productos_de_caucho_y_plastico,var_im_productos_minerales_no_metalicos,var_im_industrias_metalicas_basicas,var_im_industria_automotriz,var_im_metalmecanica_excluida_industria_automotriz,var_ia_nivel_general,var_ia_productos_alimenticios_y_bebidas,var_ia_productos_del_tabaco,var_ia_productos_textiles,var_ia_papel_y_carton,var_ia_edicion_e_impresion,var_ia_refinacion_del_petroleo,var_ia_sustancias_y_productos_quimicos,var_ia_productos_de_caucho_y_plastico,var_ia_productos_minerales_no_metalicos,var_ia_industrias_metalicas_basicas,var_ia_industria_automotriz,var_ia_metalmecanica_excluida_industria_automotriz
2019-05-01,62.0,60.5,70.8,54.6,64.8,63.8,78.3,70.8,50.9,64.8,77.5,36.6,49.9,0.006493506493506551,-0.0032948929159802853,0.20819112627986347,0.10303030303030303,-0.052631578947368585,0.06688963210702337,0.0859916782246879,0.004255319148936065,-0.011650485436893177,-0.03571428571428581,-0.054878048780487854,-0.02659574468085102,0.06852248394004268,-0.04761904761904756,-0.016260162601625994,-0.10943396226415103,-0.08848080133555924,-0.08085106382978724,0.027375201288244666,0.010322580645161228,0.0792682926829269,-0.1842948717948718,-0.11111111111111127,-0.054878048780487854,-0.3369565217391305,-0.09107468123861562
2019-06-01,59.1,59.8,54.6,53.5,68.7,59.1,73.8,57.2,50.1,67.1,80.2,34.0,48.2,-0.04677419354838708,-0.011570247933884392,-0.22881355932203384,-0.020146520146520186,0.06018518518518534,-0.07366771159874597,-0.05747126436781613,-0.19209039548022588,-0.015717092337917404,0.035493827160493874,0.03483870967741942,-0.0710382513661203,-0.03406813627254501,-0.043689320388349495,0.011844331641285955,-0.19705882352941173,-0.03429602888086636,-0.04184100418410042,-0.016638935108153063,0.07423580786026185,-0.0744336569579287,-0.08576642335766416,-0.04957507082152979,-0.003726708074534124,-0.28721174004192873,-0.10074626865671643
2019-07-01,58.7,63.9,68.9,60.6,72.9,58.1,75.1,47.5,51.6,67.2,79.3,30.0,48.5,-0.006768189509306244,0.06856187290969906,0.2619047619047621,0.1327102803738318,0.061135371179039444,-0.016920473773265665,0.017615176151761558,-0.16958041958041958,0.029940119760478945,0.0014903129657228842,-0.01122194513715713,-0.11764705882352944,0.006224066390041472,-0.02329450915141429,0.08488964346349737,-0.05616438356164377,0.13059701492537323,-0.012195121951219412,-0.008532423208191142,0.13444108761329288,-0.06496062992125984,-0.04972375690607722,-0.05882352941176472,-0.0811123986095017,-0.37629937629937626,-0.050880626223091974
2019-08-01,60.5,63.3,64.6,58.8,73.4,57.9,79.8,51.6,50.2,71.9,81.8,43.5,47.5,0.030664395229982988,-0.009389671361502372,-0.06240928882438335,-0.02970297029702973,0.006858710562414272,-0.0034423407917384408,0.06258322237017322,0.08631578947368435,-0.02713178294573637,0.06994047619047628,0.031525851197982346,0.44999999999999996,-0.020618556701030966,-0.03968253968253965,0.02593192868719596,-0.15775749674054773,0.101123595505618,-0.035479632063074806,0.07421150278293132,0.02176696542893719,-0.04621072088724587,-0.1284722222222222,-0.002773925104022079,-0.039906103286385,-0.24083769633507845,-0.11873840445269013
2019-09-01,57.7,61.6,69.2,57.8,73.1,57.5,77.0,47.7,51.3,75.4,79.1,37.4,40.0,-0.046280991735537125,-0.026856240126382214,0.07120743034055743,-0.017006802721088454,-0.004087193460490579,-0.006908462867012077,-0.03508771929824561,-0.07558139534883723,0.021912350597609542,0.048678720445062496,-0.0330073349633252,-0.14022988505747125,-0.1578947368421053,-0.0556464811783961,0.03703703703703698,0.04060150375939853,0.17718940936863525,-0.009485094850948506,0.13412228796844183,0.017173051519154603,-0.245253164556962,-0.020992366412213803,0.01754385964912286,-0.06168446026097274,-0.1651785714285714,-0.13043478260869568
2019-10-01,62.1,64.4,73.1,51.4,75.1,61.3,80.8,63.7,53.4,72.2,73.1,43.2,47.3,0.0762564991334489,0.045454545454545414,0.056358381502890076,-0.11072664359861595,0.02735978112175097,0.06608695652173902,0.049350649350649256,0.3354297693920336,0.040935672514619936,-0.04244031830238726,-0.07585335018963335,0.1550802139037435,0.18249999999999988,-0.04166666666666663,-0.033033033033032844,0.023809523809523725,0.08438818565400852,-0.018300653594771288,0.030252100840336027,0.025380710659898442,-0.07814761215629507,0.0249520153550864,-0.020352781546811416,-0.12872467222884398,-0.05882352941176461,-0.03861788617886186
2019-11-01,60.7,59.7,69.7,51.6,74.6,59.3,78.7,68.7,54.7,71.1,73.6,38.7,42.3,-0.02254428341384862,-0.07298136645962738,-0.046511627906976605,0.0038910505836575737,-0.0066577896138482195,-0.03262642740619903,-0.025990099009900902,0.07849293563579285,0.024344569288389684,-0.015235457063711988,0.0068399452804377425,-0.10416666666666663,-0.10570824524312894,-0.041074249605055235,-0.059842519685039286,-0.06568364611260047,0.17539863325740335,-0.019710906701708275,0.057040998217468664,0.07513661202185795,-0.018571428571428572,0.06007751937984507,-0.022008253094910724,-0.1636363636363637,-0.1283783783783783,-0.04943820224719109
2019-12-01,56.9,63.3,50.1,41.1,68.1,49.3,78.6,68.8,44.7,57.2,66.1,21.1,40.0,-0.06260296540362442,0.06030150753768826,-0.28120516499282644,-0.20348837209302328,-0.08713136729222526,-0.1686340640809444,-0.0012706480304957024,0.0014556040756912303,-0.18281535648994518,-0.19549929676511946,-0.10190217391304346,-0.4547803617571059,-0.05437352245862881,0.005300353356890497,0.0747028862478778,-0.10535714285714282,0.2724458204334368,0.019461077844311392,0.008179959100204526,0.015503875968992054,0.036144578313252795,-0.052966101694915224,-0.06991869918699178,-0.04755043227665723,-0.17578125,-0.06542056074766345
2020-01-01,56.1,58.6,67.3,44.4,67.9,51.9,80.7,73.8,45.1,54.4,61.5,26.3,34.6,-0.014059753954305698,-0.07424960505529221,0.343313373253493,0.08029197080291972,-0.002936857562408024,0.05273833671399597,0.026717557251908497,0.07267441860465107,0.008948545861297452,-0.04895104895104907,-0.06959152798789703,0.24644549763033163,-0.135,-0.001779359430605032,0.019130434782608674,-0.197854588796186,0.4140127388535031,0.007418397626112849,-0.08465608465608476,0.05352480417754579,0.07111756168359928,-0.06818181818181812,-0.04728546409807355,-0.14225941422594146,0.6751592356687899,-0.09895833333333326
2020-02-01,59.4,60.2,58.2,43.9,73.7,53.6,80.1,71.4,47.0,62.4,72.9,37.5,39.8,0.05882352941176472,0.027303754266211566,-0.13521545319465078,-0.011261261261261257,0.0854197349042709,0.032755298651252485,-0.007434944237918351,-0.032520325203251876,0.042128603104212736,0.1470588235294117,0.18536585365853675,0.42585551330798466,0.15028901734104028,0.01538461538461533,0.04513888888888884,-0.2016460905349794,0.016203703703703498,0.02789400278940035,0.028790786948176494,0.11715481171548103,0.028818443804034644,-0.07480314960629919,-0.0755555555555556,0.061135371179039444,-0.10926365795724469,-0.05238095238095242
2020-03-01,51.6,55.6,53.6,28.7,68.9,50.4,70.8,68.5,39.8,42.1,58.5,25.9,30.4,-0.13131313131313127,-0.07641196013289042,-0.07903780068728528,-0.3462414578587699,-0.0651289009497964,-0.059701492537313494,-0.11610486891385763,-0.04061624649859952,-0.15319148936170224,-0.3253205128205128,-0.19753086419753096,-0.30933333333333335,-0.2361809045226131,-0.12244897959183665,-0.0017953321364452268,-0.15987460815047017,-0.4236947791164658,-0.0309423347398029,-0.1325301204819278,-0.07571801566579628,-0.015804597701149392,-0.18275154004106786,-0.3253205128205128,-0.2168674698795181,-0.26,-0.2946635730858469
2020-04-01,42.0,59.7,0.0,4.2,59.9,57.6,46.2,69.3,31.7,22.5,25.1,0.0,20.1,-0.18604651162790697,0.07374100719424459,-1.0,-0.8536585365853658,-0.13062409288824395,0.14285714285714302,-0.34745762711864403,0.011678832116788218,-0.20351758793969843,-0.4655581947743468,-0.5709401709401709,-1.0,-0.3388157894736842,-0.31818181818181823,-0.016474464579901205,-1.0,-0.9151515151515152,-0.1242690058479533,-0.03678929765886285,-0.35922330097087374,-0.017021276595744705,-0.3844660194174757,-0.6651785714285714,-0.6939024390243902,-1.0,-0.569593147751606
2020-05-01,46.4,57.0,62.2,17.8,65.0,54.3,57.0,63.0,36.4,38.5,39.0,6.2,31.7,0.10476190476190483,-0.045226130653266416,inf,3.238095238095238,0.08514190317195336,-0.05729166666666674,0.23376623376623362,-0.09090909090909083,0.1482649842271293,0.711111111111111,0.5537848605577689,inf,0.5771144278606963,-0.25161290322580643,-0.05785123966942152,-0.12146892655367225,-0.673992673992674,0.0030864197530864335,-0.14890282131661448,-0.27203065134099613,-0.11016949152542366,-0.2848722986247544,-0.4058641975308642,-0.49677419354838714,-0.8306010928961749,-0.3647294589178357
2020-06-01,53.3,60.1,97.1,37.8,68.1,52.5,67.3,59.8,46.6,61.8,48.4,23.0,43.1,0.1487068965517242,0.05438596491228065,0.5610932475884243,1.1235955056179772,0.0476923076923077,-0.03314917127071815,0.1807017543859648,-0.050793650793650835,0.28021978021978033,0.6051948051948051,0.24102564102564106,2.7096774193548385,0.35962145110410093,-0.09813874788494081,0.0050167224080268635,0.7783882783882783,-0.2934579439252337,-0.008733624454148603,-0.1116751269035533,-0.08807588075880757,0.045454545454545414,-0.06986027944111772,-0.07898658718330842,-0.3965087281795512,-0.32352941176470584,-0.10580912863070546
2020-07-01,56.8,59.5,79.5,43.1,65.0,51.6,68.1,68.7,47.3,67.5,61.0,29.8,44.6,0.06566604127579745,-0.009983361064891838,-0.18125643666323377,0.14021164021164023,-0.04552129221732737,-0.017142857142857126,0.011887072808320909,0.1488294314381271,0.015021459227467782,0.09223300970873782,0.2603305785123968,0.29565217391304355,0.03480278422273786,-0.03236797274275993,-0.06885758998435054,0.15384615384615374,-0.2887788778877888,-0.10836762688614543,-0.11187607573149738,-0.09320905459387485,0.4463157894736842,-0.08333333333333337,0.004464285714285587,-0.23076923076923073,-0.006666666666666599,-0.08041237113402055
2020-08-01,58.4,60.6,61.5,42.3,65.0,50.3,69.1,71.1,48.6,70.4,62.9,35.4,46.9,0.028169014084507005,0.018487394957983128,-0.2264150943396226,-0.018561484918793614,0.0,-0.025193798449612448,0.014684287812041008,0.034934497816593746,0.02748414376321362,0.04296296296296309,0.031147540983606614,0.18791946308724827,0.05156950672645744,-0.034710743801652955,-0.04265402843601884,-0.047987616099071095,-0.2806122448979592,-0.114441416893733,-0.1312607944732297,-0.13408521303258147,0.37790697674418583,-0.031872509960159334,-0.020862308762169657,-0.23105134474327627,-0.18620689655172418,-0.012631578947368438
2020-09-01,60.8,64.7,64.1,48.5,71.2,57.1,59.5,69.8,52.8,77.8,68.7,46.2,44.7,0.041095890410958846,0.06765676567656764,0.042276422764227606,0.14657210401891252,0.0953846153846154,0.13518886679920494,-0.1389290882778581,-0.01828410689170179,0.08641975308641969,0.10511363636363624,0.09220985691573924,0.30508474576271194,-0.046908315565031944,0.05372616984402079,0.05032467532467533,-0.07369942196531809,-0.16089965397923867,-0.025991792065663377,-0.006956521739130417,-0.2272727272727273,0.4633123689727461,0.029239766081871288,0.03183023872679036,-0.13147914032869779,0.23529411764705888,0.11750000000000016
2020-10-01,61.8,63.7,54.5,48.0,66.1,55.7,64.3,69.3,54.2,77.6,71.3,40.3,54.0,0.016447368421052655,-0.015455950540958274,-0.14976599063962548,-0.010309278350515427,-0.07162921348314621,-0.024518388791593626,0.08067226890756296,-0.007163323782234943,0.026515151515151603,-0.0025706940874036244,0.03784570596797665,-0.12770562770562777,0.20805369127516782,-0.004830917874396157,-0.010869565217391353,-0.2544459644322845,-0.06614785992217898,-0.11984021304926762,-0.09135399673735722,-0.20420792079207917,0.08791208791208782,0.014981273408239737,0.07479224376731297,-0.024623803009575895,-0.06712962962962976,0.14164904862579286
2020-11-01,63.3,65.3,59.1,49.1,71.5,56.1,69.7,68.7,57.2,80.1,75.0,46.9,49.9,0.024271844660194164,0.02511773940345363,0.08440366972477076,0.022916666666666696,0.08169440242057502,0.007181328545780907,0.08398133748056003,-0.008658008658008587,0.05535055350553497,0.03221649484536093,0.051893408134642494,0.16377171215880892,-0.07592592592592595,0.04283360790774293,0.09380234505862628,-0.1520803443328551,-0.04844961240310075,-0.041554959785522705,-0.053962900505902134,-0.11435832274459978,0.0,0.04570383912248621,0.12658227848101267,0.01902173913043481,0.2118863049095605,0.17966903073286056
2020-12-01,58.4,56.9,46.7,42.4,62.6,52.1,72.0,63.7,49.5,69.2,73.5,41.0,49.7,-0.07740916271721954,-0.12863705972434913,-0.209813874788494,-0.13645621181262735,-0.12447552447552446,-0.071301247771836,0.03299856527977041,-0.07278020378457062,-0.1346153846153847,-0.13607990012484383,-0.020000000000000018,-0.12579957356076754,-0.004008016032064021,0.026362038664323295,-0.10110584518167454,-0.06786427145708585,0.031630170316301554,-0.08076358296622599,0.05679513184584195,-0.08396946564885488,-0.0741279069767441,0.10738255033557031,0.2097902097902098,0.1119515885022695,0.9431279620853079,0.24250000000000016
2021-01-01,56.8,60.0,49.3,43.0,58.8,49.2,77.5,62.9,52.6,71.7,67.7,31.4,41.4,-0.0273972602739726,0.054481546572934914,0.05567451820128477,0.014150943396226356,-0.060702875399361034,-0.05566218809980805,0.07638888888888884,-0.012558869701726927,0.06262626262626259,0.036127167630057855,-0.07891156462585025,-0.23414634146341462,-0.1670020120724347,0.012477718360071277,0.023890784982935065,-0.26745913818722145,-0.03153153153153154,-0.1340206185567011,-0.052023121387283155,-0.039653035935563796,-0.14769647696476962,0.16629711751662968,0.31801470588235303,0.10081300813008132,0.19391634980988592,0.19653179190751446
2021-02-01,57.9,62.8,56.7,49.8,69.1,53.5,77.3,55.5,50.6,75.3,67.1,33.4,46.3,0.01936619718309851,0.046666666666666634,0.15010141987829617,0.1581395348837209,0.1751700680272108,0.08739837398373984,-0.002580645161290307,-0.11764705882352944,-0.03802281368821292,0.05020920502092041,-0.00886262924667669,0.06369426751592355,0.11835748792270517,-0.025252525252525304,0.04318936877076407,-0.02577319587628868,0.13439635535307515,-0.06241519674355511,-0.001865671641791078,-0.03495630461922594,-0.2226890756302522,0.07659574468085117,0.20673076923076916,-0.07956104252400564,-0.1093333333333334,0.16331658291457285
2021-03-01,64.2,63.9,68.8,50.7,71.7,57.7,73.8,70.3,56.1,77.4,76.3,54.8,50.3,0.10880829015544058,0.01751592356687892,0.21340388007054667,0.01807228915662673,0.0376266280752533,0.07850467289719631,-0.04527813712807249,0.2666666666666666,0.10869565217391308,0.02788844621513964,0.1371087928464978,0.6407185628742516,0.08639308855291583,0.2441860465116279,0.1492805755395683,0.28358208955223874,0.7665505226480838,0.04063860667634245,0.14484126984127,0.04237288135593231,0.0262773722627736,0.4095477386934674,0.8384798099762472,0.3042735042735043,1.115830115830116,0.6546052631578947
2021-04-01,63.2,64.8,65.7,52.4,73.0,55.9,73.1,75.4,52.1,74.7,66.0,39.1,53.7,-0.015576323987538943,0.014084507042253502,-0.04505813953488369,0.0335305719921104,0.018131101813110062,-0.03119584055459279,-0.009485094850948506,0.07254623044096742,-0.071301247771836,-0.03488372093023262,-0.13499344692005244,-0.28649635036496346,0.06759443339960258,0.5047619047619047,0.08542713567839177,inf,11.476190476190474,0.21869782971619367,-0.02951388888888895,0.582251082251082,0.08802308802308811,0.6435331230283912,2.3200000000000003,1.6294820717131473,inf,1.671641791044776
2021-05-01,61.1,59.1,52.3,52.3,74.0,50.2,75.4,71.7,50.5,68.9,71.2,44.6,49.8,-0.03322784810126589,-0.08796296296296291,-0.20395738203957392,-0.001908396946564861,0.013698630136986356,-0.10196779964221814,0.03146374829001375,-0.049071618037135334,-0.030710172744721764,-0.07764390896921014,0.07878787878787885,0.14066496163682873,-0.07262569832402244,0.3168103448275863,0.03684210526315801,-0.15916398713826374,1.9382022471910108,0.1384615384615384,-0.07550644567219145,0.32280701754385976,0.13809523809523805,0.3873626373626373,0.7896103896103897,0.8256410256410258,6.193548387096774,0.5709779179810726
2021-06-01,64.5,63.2,64.2,62.1,72.5,59.8,73.6,69.6,54.3,74.2,74.8,51.9,56.0,0.0556464811783961,0.0693739424703892,0.22753346080305947,0.18738049713193128,-0.020270270270270285,0.191235059760956,-0.023872679045092937,-0.029288702928870425,0.07524752475247509,0.07692307692307687,0.050561797752809,0.16367713004484297,0.12449799196787148,0.21013133208255175,0.0515806988352745,-0.33882595262615856,0.642857142857143,0.06461086637298097,0.1390476190476191,0.09361069836552738,0.16387959866220725,0.16523605150214582,0.20064724919093857,0.5454545454545454,1.2565217391304349,0.2993039443155452
2021-07-01,63.7,62.2,55.7,58.4,77.7,56.5,72.1,70.2,52.4,77.2,77.4,41.1,54.8,-0.012403100775193798,-0.015822784810126556,-0.13239875389408096,-0.05958132045088571,0.07172413793103449,-0.05518394648829428,-0.020380434782608647,0.008620689655172598,-0.03499079189686927,0.040431266846361114,0.03475935828877019,-0.20809248554913284,-0.021428571428571463,0.12147887323943674,0.04537815126050426,-0.29937106918238987,0.3549883990719256,0.1953846153846155,0.09496124031007747,0.058737151248164476,0.02183406113537112,0.10782241014799165,0.14370370370370367,0.26885245901639343,0.3791946308724832,0.22869955156950672
2021-08-01,64.0,65.7,60.7,54.4,72.4,57.4,75.4,63.5,56.0,79.8,76.6,47.7,55.3,0.0047095761381474865,0.0562700964630225,0.08976660682226201,-0.06849315068493156,-0.06821106821106815,0.015929203539823078,0.04576976421636636,-0.09544159544159547,0.06870229007633588,0.033678756476683835,-0.010335917312661591,0.16058394160583944,0.009124087591240837,0.09589041095890405,0.08415841584158423,-0.01300813008130075,0.28605200945626486,0.11384615384615393,0.14115308151093453,0.09117221418234456,-0.10689170182841057,0.15226337448559657,0.13352272727272707,0.217806041335453,0.34745762711864425,0.17910447761194037
2021-09-01,66.3,68.5,66.1,60.6,78.5,60.1,75.8,64.9,60.0,79.1,80.1,55.0,53.6,0.035937499999999956,0.0426179604261796,0.08896210873146604,0.11397058823529416,0.08425414364640882,0.04703832752613235,0.0053050397877982824,0.022047244094488327,0.0714285714285714,-0.00877192982456143,0.04569190600522188,0.1530398322851152,-0.030741410488245857,0.09046052631578938,0.05873261205564129,0.03120124804992197,0.24948453608247423,0.1025280898876404,0.0525394045534151,0.2739495798319327,-0.07020057306590244,0.13636363636363646,0.01670951156812328,0.1659388646288209,0.19047619047619047,0.19910514541387014
2021-10-01,64.3,63.7,59.9,54.8,75.4,56.4,77.4,64.2,55.2,78.6,80.2,50.8,54.7,-0.0301659125188537,-0.07007299270072986,-0.09379727685325256,-0.09570957095709576,-0.03949044585987249,-0.061564059900166446,0.02110817941952514,-0.01078582434514641,-0.07999999999999996,-0.006321112515802807,0.0012484394506866447,-0.07636363636363641,0.020522388059701413,0.040453074433656866,0.0,0.09908256880733934,0.1416666666666666,0.14069591527987924,0.012567324955116588,0.2037325038880251,-0.07359307359307354,0.01845018450184499,0.012886597938144284,0.12482468443197758,0.26054590570719616,0.012962962962963065
2021-11-01,68.4,66.6,62.9,59.1,79.5,62.7,77.5,73.6,60.1,81.5,83.1,60.2,54.1,0.0637636080870918,0.04552590266875978,0.05008347245409017,0.07846715328467169,0.054376657824933616,0.11170212765957466,0.0012919896640826156,0.14641744548286595,0.08876811594202905,0.03689567430025442,0.036159600997506036,0.18503937007874027,-0.010968921389396757,0.08056872037914697,0.019908116385911168,0.06429780033840937,0.20366598778004064,0.11188811188811187,0.11764705882352944,0.11190817790530838,0.07132459970887917,0.05069930069930062,0.017478152309613026,0.10799999999999987,0.28358208955223896,0.08416833667334678
2021-12-01,64.0,65.3,53.0,47.4,70.0,56.1,79.2,70.8,51.5,70.2,77.3,49.8,51.9,-0.06432748538011701,-0.019519519519519468,-0.1573926868044515,-0.19796954314720816,-0.11949685534591192,-0.10526315789473684,0.021935483870967776,-0.03804347826086951,-0.14309484193011646,-0.13865030674846623,-0.06979542719614917,-0.1727574750830566,-0.04066543438077641,0.09589041095890405,0.14762741652021094,0.13490364025695922,0.11792452830188682,0.11821086261980818,0.07677543186180413,0.10000000000000009,0.1114599686028257,0.04040404040404044,0.014450867052023142,0.05170068027210872,0.21463414634146338,0.044265593561368055
2022-01-01,57.5,58.5,50.6,38.1,69.8,56.3,77.2,73.1,46.8,67.9,65.3,22.5,41.1,-0.1015625,-0.1041347626339969,-0.04528301886792452,-0.19620253164556956,-0.0028571428571428914,0.0035650623885916666,-0.025252525252525304,0.03248587570621475,-0.09126213592233012,-0.03276353276353272,-0.15523932729624834,-0.5481927710843373,-0.20809248554913284,0.012323943661971981,-0.025000000000000022,0.026369168356997985,-0.11395348837209296,0.18707482993197289,0.14430894308943087,-0.003870967741935405,0.16216216216216206,-0.11026615969581754,-0.052998605299860446,-0.03545051698670609,-0.2834394904458598,-0.007246376811594124
2022-02-01,64.0,65.4,66.4,58.1,77.9,63.6,69.1,71.9,54.7,76.1,65.6,51.6,52.3,0.11304347826086958,0.11794871794871797,0.31225296442687744,0.5249343832020996,0.1160458452722064,0.12966252220248675,-0.10492227979274626,-0.01641586867305045,0.16880341880341887,0.12076583210603808,0.004594180704440953,1.2933333333333334,0.2725060827250607,0.10535405872193437,0.04140127388535042,0.17107583774250434,0.16666666666666674,0.12735166425470346,0.188785046728972,-0.10608020698576981,0.2954954954954956,0.0810276679841897,0.010624169986719778,-0.02235469448584204,0.5449101796407188,0.12958963282937375
2022-03-01,66.7,64.4,66.3,53.4,77.4,64.6,71.9,75.9,59.7,76.5,76.1,59.5,53.8,0.042187500000000044,-0.015290519877675823,-0.001506024096385672,-0.08089500860585208,-0.006418485237484006,0.015723270440251458,0.0405209840810421,0.0556328233657859,0.09140767824497265,0.005256241787122251,0.16006097560975618,0.1531007751937985,0.028680688336520044,0.0389408099688473,0.007824726134585402,-0.036337209302325535,0.05325443786982231,0.07949790794979084,0.11958405545927198,-0.025745257452574388,0.07965860597439556,0.06417112299465244,-0.011627906976744207,-0.002621231979030192,0.08576642335766427,0.06958250497017904
2022-04-01,67.1,66.0,58.8,55.0,76.4,58.9,81.4,73.3,59.9,79.4,68.7,56.9,61.1,0.0059970014992503096,0.024844720496894235,-0.1131221719457014,0.029962546816479474,-0.012919896640826822,-0.08823529411764697,0.13212795549374134,-0.03425559947299084,0.003350083752093669,0.03790849673202623,-0.09724047306176076,-0.043697478991596705,0.1356877323420076,0.061708860759493556,0.0185185185185186,-0.10502283105022836,0.04961832061068705,0.046575342465753566,0.05366726296958846,0.11354309165526688,-0.02785145888594176,0.14971209213051817,0.06291834002677388,0.040909090909091006,0.455242966751918,0.13780260707635006
2022-05-01,68.0,64.8,61.5,59.5,78.0,61.7,81.3,74.3,55.4,81.4,81.8,57.1,57.1,0.013412816691505292,-0.018181818181818188,0.04591836734693877,0.08181818181818179,0.020942408376963373,0.04753820033955858,-0.0012285012285013774,0.013642564802182733,-0.07512520868113526,0.025188916876574208,0.19068413391557493,0.0035149384885764245,-0.0654664484451718,0.11292962356792136,0.09644670050761417,0.17590822179732313,0.13766730401529648,0.054054054054053946,0.22908366533864544,0.07824933687002633,0.036262203626220346,0.0970297029702969,0.1814223512336719,0.148876404494382,0.28026905829596416,0.14658634538152615
2022-06-01,69.5,65.4,55.9,67.6,78.4,64.1,81.2,73.3,55.6,82.7,87.2,59.8,59.8,0.022058823529411686,0.0092592592592593,-0.0910569105691057,0.13613445378151257,0.00512820512820511,0.03889789303079394,-0.0012300123001229846,-0.013458950201884257,0.0036101083032491488,0.01597051597051591,0.0660146699266504,0.04728546409807355,0.04728546409807355,0.07751937984496116,0.034810126582278444,-0.12928348909657328,0.08856682769726243,0.0813793103448277,0.07190635451505023,0.10326086956521752,0.053160919540229834,0.023941068139963217,0.11455525606469008,0.1657754010695187,0.1522157996146436,0.06785714285714284
2022-07-01,67.9,63.6,65.1,63.8,81.4,64.1,78.3,68.9,53.8,81.1,84.4,54.0,63.2,-0.02302158273381283,-0.02752293577981657,0.16457960644007152,-0.056213017751479244,0.03826530612244894,0.0,-0.03571428571428581,-0.0600272851296042,-0.03237410071942448,-0.0193470374848852,-0.032110091743119185,-0.09698996655518388,0.056856187290970084,0.06593406593406592,0.022508038585209,0.16876122082585265,0.09246575342465757,0.04761904761904767,0.13451327433628313,0.0859916782246879,-0.01851851851851849,0.026717557251908275,0.050518134715025864,0.0904392764857882,0.3138686131386861,0.15328467153284686
2022-08-01,69.6,67.4,64.1,64.5,77.6,65.2,80.7,69.4,57.0,83.8,83.3,65.3,61.9,0.025036818851251752,0.05974842767295607,-0.015360983102918557,0.010971786833855912,-0.04668304668304679,0.01716068642745716,0.03065134099616862,0.007256894049346929,0.059479553903345694,0.03329223181257701,-0.013033175355450344,0.20925925925925926,-0.020569620253164667,0.08749999999999991,0.025875190258751957,0.05601317957166385,0.18566176470588247,0.07182320441988943,0.13588850174216027,0.07029177718832891,0.09291338582677167,0.017857142857142794,0.05012531328320802,0.08746736292428192,0.36897274633123667,0.11934900542495486
2022-09-01,68.6,68.6,63.5,62.6,78.5,65.9,77.9,69.8,55.3,83.3,81.4,65.6,56.3,-0.014367816091954033,0.01780415430267035,-0.009360374414976502,-0.029457364341085257,0.011597938144330078,0.010736196319018454,-0.034696406443618266,0.0057636887608067955,-0.029824561403508865,-0.005966587112171795,-0.02280912364945964,0.004594180704440953,-0.0904684975767367,0.034690799396681626,0.0014598540145984717,-0.03933434190620266,0.03300330033003296,0.0,0.09650582362728799,0.027704485488126762,0.07550077041602443,-0.07833333333333337,0.053097345132743445,0.01622971285892638,0.19272727272727264,0.050373134328358216
2022-10-01,66.7,62.5,57.5,53.0,75.2,56.2,72.4,71.3,56.9,79.8,89.6,62.3,54.8,-0.027696793002915276,-0.08892128279883371,-0.09448818897637801,-0.15335463258785942,-0.042038216560509545,-0.14719271623672237,-0.07060333761232351,0.02148997134670494,0.02893309222423146,-0.04201680672268904,0.10073710073710052,-0.05030487804878048,-0.026642984014209614,0.03732503888024885,-0.01883830455259028,-0.04006677796327207,-0.03284671532846706,-0.0026525198938992522,-0.0035460992907800915,-0.06459948320413433,0.11059190031152633,0.030797101449275388,0.01526717557251911,0.11720698254364081,0.22637795275590555,0.001828153564899404
2022-11-01,68.9,68.2,65.7,56.3,73.4,59.2,79.0,74.4,56.6,80.7,86.8,66.2,54.3,0.03298350824587715,0.09119999999999995,0.14260869565217393,0.0622641509433961,-0.02393617021276595,0.053380782918149405,0.09116022099447507,0.04347826086956541,-0.005272407732864637,0.011278195488721776,-0.03125,0.06260032102728741,-0.009124087591240837,0.007309941520467822,0.02402402402402415,0.044515103338632844,-0.04737732656514393,-0.07672955974842766,-0.05582137161084533,0.019354838709677358,0.010869565217391353,-0.05823627287853572,-0.009815950920245342,0.044524669073405576,0.09966777408637872,0.003696857670979492
2022-12-01,63.8,63.9,52.6,43.7,67.6,51.6,85.1,70.6,47.2,69.8,81.3,44.9,54.6,-0.0740203193033383,-0.06304985337243407,-0.19939117199391176,-0.22380106571936043,-0.07901907356948246,-0.1283783783783784,0.07721518987341769,-0.05107526881720448,-0.16607773851590102,-0.13506815365551428,-0.06336405529953915,-0.32175226586102723,0.005524861878453136,-0.0031250000000000444,-0.02143950995405819,-0.007547169811320753,-0.07805907172995774,-0.034285714285714364,-0.0802139037433155,0.07449494949494939,-0.0028248587570621764,-0.08349514563106786,-0.005698005698005826,0.05174644243208282,-0.09839357429718876,0.052023121387283267
